map_name,pose_id,x,y,theta,scan_error,equivalence_threshold,equivalence_percentile,true_x,true_y,true_theta
corridor_2,0,6.583333333333334,4.261111111111111,-2.6179938779914944,0.004667426215277761,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.681481481481482,1.8574074074074074,0.26179938779914913,0.0047119140624999846,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.412962962962964,1.4203703703703705,1.0471975511965974,0.004723849826388871,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.120370370370371,4.261111111111111,-2.6179938779914944,0.004727105034722205,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.218518518518519,4.151851851851852,-2.356194490192345,0.004735243055555534,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.9259259259259265,4.261111111111111,-2.0943951023931957,0.004736328124999977,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.681481481481482,2.185185185185185,0.26179938779914913,0.004736870659722212,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.875925925925927,1.8574074074074074,1.0471975511965974,0.00474338107638887,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.340740740740741,1.7481481481481482,1.3089969389957465,0.004743381076388875,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.77962962962963,4.479629629629629,-2.0943951023931957,0.004743923611111093,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.9018518518518521,1.638888888888889,1.0471975511965974,0.004752604166666646,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.4870370370370374,4.479629629629629,-2.0943951023931957,0.004761827256944437,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.6092592592592594,4.37037037037037,-2.6179938779914944,0.004762912326388868,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.72962962962963,2.075925925925926,0.7853981633974478,0.004797092013888875,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.437037037037038,4.042592592592593,-2.356194490192345,0.004810112847222206,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.6092592592592594,3.9333333333333336,-2.6179938779914944,0.004814995659722206,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.9018518518518521,1.7481481481481482,1.0471975511965974,0.004816080729166645,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.583333333333334,4.37037037037037,-2.356194490192345,0.004818793402777761,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.412962962962964,1.7481481481481482,1.0471975511965974,0.004824218749999984,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.77962962962963,4.261111111111111,-2.0943951023931957,0.004849175347222203,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.77962962962963,4.151851851851852,-2.0943951023931957,0.004853515624999985,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.681481481481482,1.9666666666666668,0.26179938779914913,0.004893120659722208,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.1703703703703705,4.37037037037037,-2.0943951023931957,0.004894205729166647,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.9981481481481485,4.151851851851852,-2.0943951023931957,0.004906684027777772,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.9981481481481485,4.261111111111111,-2.0943951023931957,0.00490885416666666,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.144444444444445,3.9333333333333336,-2.0943951023931957,0.0049104817708333255,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.705555555555557,1.638888888888889,1.0471975511965974,0.004922417534722213,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.1703703703703705,4.261111111111111,-2.356194490192345,0.0049294704861110915,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.827777777777778,1.9666666666666668,0.5235987755982987,0.004936523437499986,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.0481481481481483,1.4203703703703705,1.0471975511965974,0.004944118923611092,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.0962962962962965,1.638888888888889,1.3089969389957465,0.004946289062499987,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.9500000000000006,1.638888888888889,1.3089969389957465,0.004954427083333318,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.120370370370371,1.7481481481481482,0.7853981633974478,0.004971245659722205,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.242592592592593,4.261111111111111,-1.8325957145940461,0.004984809027777763,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.681481481481482,2.075925925925926,0.26179938779914913,0.004984809027777765,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
