experiment,config_id,map_name,method,pose_id,seed,true_x,true_y,true_theta,estimated_x,estimated_y,estimated_theta,best_fitness,position_error,theta_error,success,scan_error,feature_error,combined_error,scan_contribution,perception_contribution,runtime_seconds,population_size,generations,elite_size,tournament_size,crossover_rate,mutation_rate,sigma_xy,sigma_theta,fov_deg,num_beams,max_range_m,noise_std_m,angular_resolution_deg,perception_weight,final_best_history,final_mean_history,top_k,top_k_min_dist_xy,top_k_min_dist_theta,num_distinct_modes,top1_success,top3_success,top5_success,top1_x,top1_y,top1_theta,top1_fitness,top1_position_error,top1_theta_error,top2_x,top2_y,top2_theta,top2_fitness,top2_position_error,top2_theta_error,top3_x,top3_y,top3_theta,top3_fitness,top3_position_error,top3_theta_error,top4_x,top4_y,top4_theta,top4_fitness,top4_position_error,top4_theta_error,top5_x,top5_y,top5_theta,top5_fitness,top5_position_error,top5_theta_error,exact_success,scan_equivalent_success,failure_type,output_scan_error,equivalence_threshold,nearest_equivalent_xy_distance,nearest_equivalent_theta_distance,nearest_equivalent_scan_error,ambiguity_num_candidates,ambiguity_num_equivalent_candidates,ambiguity_percentile,ambiguity_min_scan_error,ambiguity_median_scan_error,top1_scan_equivalent_success,top1_failure_type,top1_output_scan_error,top2_scan_equivalent_success,top2_failure_type,top2_output_scan_error,top3_scan_equivalent_success,top3_failure_type,top3_output_scan_error,top4_scan_equivalent_success,top4_failure_type,top4_output_scan_error,top5_scan_equivalent_success,top5_failure_type,top5_output_scan_error,top5_any_exact_success,top5_any_scan_equivalent_success,top5_failure_types
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,0,2.6,4.2,-0.7853981633974483,5.567539607470598,1.7259001792482045,2.29411681002321,0.9988880089978373,3.863607283996501,3.0795149734206584,False,0.0008349609374999964,0.0017625208214524346,0.0011132289026857278,0.0005844726562499974,0.0005287562464357303,8.435950042010518,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9988880089978373,0.9840047352321202,5,0.75,0.5,5,False,False,False,5.567539607470598,1.7259001792482045,2.29411681002321,0.9988880089978373,3.863607283996501,3.0795149734206584,5.052268138326556,1.7712483896849818,1.7683147030006907,0.9944705681784511,3.4514422212836458,2.553712866398139,4.8317110385523145,1.43486803886949,2.489013958785968,0.9757577762546193,3.553377115092305,3.00877318499617,4.715479289843677,2.2330121748121363,2.6629555102734805,0.9742168981747553,2.8886491185664607,2.8348316335086574,5.954151895976353,1.875663613211854,1.738386232639039,0.9725690640898592,4.0807933763214645,2.523784396036487,False,True,ambiguous_correct,0.0008349609374999964,0.0062997450086805405,0.02373891923980266,0.06207768016913473,0.0015353732638888834,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0008349609374999964,True,ambiguous_correct,0.005440538194444426,False,true_failure,0.023396809895833284,False,true_failure,0.033078884548611055,False,true_failure,0.025311957465277715,False,True,ambiguous_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,1,2.6,4.2,-0.7853981633974483,3.572133095759783,1.6641179034924107,2.2313603443684458,0.9988841508317934,2.715831504946363,3.0167585077658945,False,0.0005403645833333319,0.0024628015671894522,0.001117095678490168,0.00037825520833333233,0.0007388404701568356,8.316572375013493,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9988841508317934,0.9832298234304298,5,0.75,0.5,5,False,False,False,3.572133095759783,1.6641179034924107,2.2313603443684458,0.9988841508317934,2.715831504946363,3.0167585077658945,3.125728367033174,1.56512208234424,1.678221585777207,0.9904405011533254,2.6868144626775634,2.463619749174655,2.1793367148519813,1.8780935311846703,1.8908496916119963,0.9890339321221379,2.359704907270822,2.6762478550094446,3.6449641670709503,2.1645984790431676,2.754455003182491,0.9803086649952729,2.2879705990190677,2.743332140599647,4.336125169822402,1.7504403284541754,2.3377061795180865,0.9724612999420469,3.002411229287979,3.1231043429155347,False,True,ambiguous_correct,0.0005403645833333319,0.0062997450086805405,0.06603170290343446,0.12483414582389907,0.004848632812499985,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0005403645833333319,False,true_failure,0.006338975694444421,False,true_failure,0.012440863715277743,False,true_failure,0.013802083333333295,False,true_failure,0.01834255642361106,False,True,ambiguous_correct;true_failure;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,2,2.6,4.2,-0.7853981633974483,5.586515923645081,1.7192581130560483,2.27153278113364,0.9990223034044752,3.882442230326663,3.0569309445310884,False,0.001178385416666663,0.0005126120999222952,0.0009786534216433527,0.0008248697916666641,0.00015378362997668857,8.349239540984854,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9990223034044752,0.9858560720465248,5,0.75,0.5,5,False,False,False,5.586515923645081,1.7192581130560483,2.27153278113364,0.9990223034044752,3.882442230326663,3.0569309445310884,4.8450532839835025,2.0048663041196466,1.78318540775048,0.994067444273084,3.139884741628974,2.5685835711479283,5.5593107960064785,1.634290011164936,2.8771027372499676,0.990153898495838,3.9166807546912117,2.6206844065321704,5.497870081324877,1.5883263748428311,1.6557464109647544,0.9886419663735894,3.9010883266826246,2.4411445743622027,6.635861532938613,1.7512999082384206,2.0012425157986398,0.9876399495995114,4.720626065729712,2.786640679196088,False,True,ambiguous_correct,0.001178385416666663,0.0062997450086805405,0.03971850804176845,0.08466170905870474,0.0015353732638888834,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.001178385416666663,True,ambiguous_correct,0.005443250868055544,False,true_failure,0.012231987847222188,False,true_failure,0.013450520833333294,False,true_failure,0.008594292534722204,False,True,ambiguous_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,3,2.6,4.2,-0.7853981633974483,2.6246163489141887,4.20740654337458,-0.777930367235439,0.9992843371977409,0.025706448969560227,0.007467796162009321,True,0.0002815755208333317,0.001730241592426862,0.0007161753423113907,0.00019710286458333217,0.0005190724777280586,8.418365707999328,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9992843371977409,0.9814996670647085,5,0.75,0.5,5,True,True,True,2.6246163489141887,4.20740654337458,-0.777930367235439,0.9992843371977409,0.025706448969560227,0.007467796162009321,4.558089988378744,4.273771334444834,-0.5002591711060589,0.9921263743881557,1.9594791686503945,0.2851389922913894,1.1805864469670588,4.22749323092243,-1.0048496779529956,0.9916724505076252,1.41967979216447,0.21945151455554734,4.962901390669047,4.172642419312255,-1.1183717221741203,0.9909109105036228,2.363059757866229,0.332973558776672,2.9570890129811236,4.174950830047223,-1.3870175397746891,0.9901090781195205,0.3579665125499257,0.6016193763772408,True,True,exact_correct,0.0002815755208333317,0.0062997450086805405,0.05440741138053985,0.007467796162009321,0.0003580729166666649,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,exact_correct,0.0002815755208333317,False,true_failure,0.008989257812499969,True,ambiguous_correct,0.0034711371527777635,True,ambiguous_correct,0.0029709201388888793,False,true_failure,0.0076318359374999735,True,True,exact_correct;true_failure;ambiguous_correct;ambiguous_correct;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,4,2.6,4.2,-0.7853981633974483,5.355741328892221,1.685026563136094,2.1959007816384095,0.9986344539153146,3.730844630897367,2.9812989450358582,False,0.0008029513888888859,0.0026844912613676352,0.0013674133506325105,0.0005620659722222201,0.0008053473784102905,8.507831416995032,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9986344539153146,0.9837101644664479,5,0.75,0.5,5,False,False,False,5.355741328892221,1.685026563136094,2.1959007816384095,0.9986344539153146,3.730844630897367,2.9812989450358582,5.319525678459394,1.7942906850023408,1.6395272108503667,0.9920399118196048,3.630875545108443,2.424925374247815,5.394950941281145,1.87759010366113,2.732297543030121,0.9887259733655315,3.63391503626338,2.7654896007520176,3.7300574105059185,2.0081652967222743,2.09198281068012,0.9829645389052979,2.4660026596765663,2.8773809740775684,7.758748436510768,1.2326196444085549,2.450348833175857,0.9750355932978245,5.951305033852013,3.047438310606281,False,True,ambiguous_correct,0.0008029513888888859,0.0062997450086805405,0.07350510452116354,0.1015056792452147,0.0031429036458333216,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0008029513888888859,False,true_failure,0.009613715277777749,False,true_failure,0.0126595052083333,False,true_failure,0.00923502604166663,False,true_failure,0.01816026475694441,False,True,ambiguous_correct;true_failure;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,5,2.6,4.2,-0.7853981633974483,5.599923691082925,1.6501926402444236,2.3172033124704488,0.9988178214491725,3.9371385198116036,3.102601475867897,False,0.0007004123263888868,0.0023109637419530243,0.001183577751058128,0.0004902886284722207,0.0006932891225859073,8.331826999987243,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9988178214491725,0.9793140578292159,5,0.75,0.5,5,False,False,False,5.599923691082925,1.6501926402444236,2.3172033124704488,0.9988178214491725,3.9371385198116036,3.102601475867897,1.7676944115945856,1.7409905701027568,2.296723490253118,0.994372605802444,2.5960469889457793,3.0821216536505665,3.6249002503742362,1.6371859815652534,1.9554376405831242,0.9942581500325776,2.760151484303502,2.7408358039805725,4.762655596641553,1.8957842558164542,1.4461690213706166,0.9908277333274463,3.160140728737941,2.231567184768065,7.4313391275973855,1.8764770985966854,2.5081847601422833,0.9883298362134977,5.36102568910084,2.9896023836398546,False,True,ambiguous_correct,0.0007004123263888868,0.0062997450086805405,0.04220628875237907,0.038991177721896086,0.00036241319444444277,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0007004123263888868,True,ambiguous_correct,0.005065104166666658,True,ambiguous_correct,0.006022135416666646,False,true_failure,0.006898871527777758,True,ambiguous_correct,0.005545789930555541,False,True,ambiguous_correct;ambiguous_correct;ambiguous_correct;true_failure;ambiguous_correct
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,6,2.6,4.2,-0.7853981633974483,6.025105467987496,3.967149512800736,-0.6901025671905219,0.9986403070466303,3.433011333541848,0.09529559620692662,False,0.0011816406249999982,0.0017813193265748782,0.001361544235472462,0.0008271484374999987,0.0005343957979724634,8.39260849999846,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9984433005479085,0.9820295718807165,5,0.75,0.5,5,False,False,False,6.025105467987496,3.967149512800736,-0.6901025671905219,0.9986403070466303,3.433011333541848,0.09529559620692662,6.472824418197886,4.203746711322526,-1.2313213481818592,0.9927334843232464,3.8728262305499235,0.44592318478441095,6.064607778939778,3.8392097441065736,-0.13379570090266224,0.9877656058900661,3.483342743778979,0.651602462494786,4.9725736101379585,3.9120717498208295,-0.021618637547459407,0.9717869928908767,2.389980797574387,0.7637795258499889,5.31827128257194,3.2224834835741585,-1.1408395001578242,0.9601812006018514,2.888691279029418,0.3554413367603759,False,True,ambiguous_correct,0.0011816406249999982,0.0062997450086805405,0.043246168462563815,0.09529559620692662,0.002674153645833329,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0011816406249999982,True,ambiguous_correct,0.005406901041666651,False,true_failure,0.013490125868055524,False,true_failure,0.03021809895833326,False,true_failure,0.03375705295138878,False,True,ambiguous_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,7,2.6,4.2,-0.7853981633974483,4.391081469914928,4.264794244865201,-0.778567975359763,0.9983057366900642,1.7922530864920476,0.006830188037685314,False,0.0002783203124999988,0.00500771497011272,0.0016971387097838152,0.00019482421874999914,0.001502314491033816,8.322816374973627,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9983057366900642,0.9813785645033875,5,0.75,0.5,5,False,False,False,4.391081469914928,4.264794244865201,-0.778567975359763,0.9983057366900642,1.7922530864920476,0.006830188037685314,5.873688808081642,3.9417253786189805,-0.6331400499411215,0.9962432222472715,3.283861171275136,0.15225811345632678,1.2856419900915852,3.94236955012221,-0.7441445085523322,0.9942190150134826,1.3393694139088892,0.04125365484511612,4.780550688912583,4.330448800144534,-1.2995180096406542,0.9928062347453254,2.1844491745921415,0.5141198462432062,3.002616513721463,4.091363263750796,-0.9206134640276652,0.9926064133285041,0.4170155843420052,0.1352153006302168,False,True,ambiguous_correct,0.0002783203124999988,0.0062997450086805405,0.004286360438211356,0.006830188037685314,0.0024593098958333214,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0002783203124999988,True,ambiguous_correct,0.0027739800347222187,True,ambiguous_correct,0.005065104166666661,True,ambiguous_correct,0.006192491319444422,True,ambiguous_correct,0.004884440104166651,False,True,ambiguous_correct;ambiguous_correct;ambiguous_correct;ambiguous_correct;ambiguous_correct
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,8,2.6,4.2,-0.7853981633974483,6.017346424745931,4.009943380773137,-0.6956901456325717,0.9985130493448449,3.4226273687381945,0.08970801776487658,False,0.0008485243055555542,0.002983993186979657,0.001489164969982785,0.0005939670138888879,0.000895197956093897,7.997843874996761,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9985130493448449,0.9817307657022133,5,0.75,0.5,5,False,False,False,6.017346424745931,4.009943380773137,-0.6956901456325717,0.9985130493448449,3.4226273687381945,0.08970801776487658,6.091088443840557,3.9049709707306564,-1.2238637106063281,0.9911064534896216,3.503532595942086,0.43846554720887987,5.965681669347792,3.737392135870816,-0.1054610182738922,0.9905590599011421,3.397325291363473,0.6799371451235561,6.727891089303364,4.361256395130116,-0.777437760061598,0.9810145608368005,4.131039635505871,0.007960403335850241,5.322781781387854,4.375192689937387,-0.8335935871248061,0.9700365419679049,2.7284121953372646,0.048195423727357856,False,True,ambiguous_correct,0.0008485243055555542,0.0062997450086805405,0.037875385895811346,0.08970801776487658,0.002686089409722219,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0008485243055555542,False,true_failure,0.010638020833333308,False,true_failure,0.010525173611111086,False,true_failure,0.01943413628472218,False,true_failure,0.024325629340277714,False,True,ambiguous_correct;true_failure;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,1,9,2.6,4.2,-0.7853981633974483,5.6059232741298635,1.7254389630995104,2.3609768105226108,0.9996893888614752,3.8934595227511517,3.136810333259527,False,0.0002511935763888875,0.00044957381436318164,0.0003107076477811757,0.00017583550347222124,0.00013487214430895448,8.526019333017757,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996893888614752,0.982912449396692,5,0.75,0.5,5,False,False,False,5.6059232741298635,1.7254389630995104,2.3609768105226108,0.9996893888614752,3.8934595227511517,3.136810333259527,4.988311096061093,2.00812898120964,1.7895947739072255,0.9942880325294959,3.241655202914343,2.574992937304674,4.977243272516576,1.4672807820527483,1.2167325271716898,0.9837616400641219,3.6220215213142453,2.002130690569138,4.937522865937526,2.0825394988963377,2.8693389242383818,0.9804441226542256,3.153989873559355,2.628448219543756,4.739407030398713,1.3542721442330028,2.4147106449063687,0.9722221389041957,3.560228850903783,3.0830764988757693,False,True,ambiguous_correct,0.0002511935763888875,0.0062997450086805405,0.051896409985828076,0.004782320330265932,0.0015353732638888834,60024,601,1.0,0.0003092447916666649,0.03646538628472214,True,ambiguous_correct,0.0002511935763888875,True,ambiguous_correct,0.005742187499999985,False,true_failure,0.012989366319444409,False,true_failure,0.02640787760416662,False,true_failure,0.025296766493055508,False,True,ambiguous_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,0,3.8,3.0,0.0,3.826709957367513,2.9822353627139613,-0.0007986224571402522,0.9990581313706027,0.032078094713977115,0.0007986224571401301,True,0.0008810763888888878,0.0010866770334165693,0.0009427565822471922,0.0006167534722222214,0.0003260031100249708,12.509924749989295,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9990581313706027,0.9849572292339185,5,0.75,0.5,5,True,True,True,3.826709957367513,2.9822353627139613,-0.0007986224571402522,0.9990581313706027,0.032078094713977115,0.0007986224571401301,4.692611154396108,3.0934273589633867,0.05036234788547578,0.9873319006469198,0.897487239104393,0.05036234788547578,2.6340580738062203,2.9028777053317083,0.07595071878285964,0.9836141458093436,1.1699800491367771,0.07595071878285964,3.5141493319578836,2.812596645578167,-0.5111625298686381,0.9794448672259118,0.3418049468171566,0.511162529868638,4.601006742875855,3.1146374054932884,-0.5459794932343169,0.9744569372927264,0.8091684230559291,0.5459794932343169,True,True,exact_correct,0.0008810763888888878,0.015159418402777717,0.03960310994030829,0.0007986224571401301,0.0014089626736111076,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,0.0008810763888888878,True,ambiguous_correct,0.011155056423611087,True,ambiguous_correct,0.012179904513888859,False,true_failure,0.02538574218749988,False,true_failure,0.029925672743055423,True,True,exact_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,1,3.8,3.0,0.0,4.351086615138836,2.8916024020991657,-3.14065770027325,0.9973427532491774,0.5616462379610951,3.14065770027325,False,0.0011452907986111093,0.006208743215977755,0.0026643265238211027,0.0008017035590277765,0.0018626229647933264,12.55305191600928,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9973427532491774,0.9837312146452536,5,0.75,0.5,5,False,False,False,4.351086615138836,2.8916024020991657,-3.14065770027325,0.9973427532491774,0.5616462379610951,3.14065770027325,3.508412552131486,2.962935357993002,2.9496157880392535,0.9887611932951482,0.29393371266593443,2.949615788039253,4.325477725208479,2.8277836212188925,2.556537168984356,0.9795083897671544,0.5529785898303443,2.556537168984356,3.4078674082292153,3.235594865375295,-2.7453276568720177,0.9788707087699512,0.4574635615216539,2.7453276568720177,5.248014148265927,2.779849740891418,-2.870958443673898,0.9775720661631574,1.4646539216360548,2.870958443673898,False,True,ambiguous_correct,0.0011452907986111093,0.015159418402777717,0.0633712907933318,0.0009349533165430302,0.0016465928819444369,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,ambiguous_correct,0.0011452907986111093,True,ambiguous_correct,0.012577582465277745,False,true_failure,0.026110568576388788,False,true_failure,0.0224240451388888,False,true_failure,0.019133572048611037,False,True,ambiguous_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,2,3.8,3.0,0.0,3.8544089702990254,3.010088228799191,-0.002763637239731498,0.9992036776514468,0.055336320886964205,0.002763637239731498,True,0.0005192057291666673,0.0014450432426434516,0.0007969569832097026,0.0003634440104166671,0.00043351297279303546,12.401487584022107,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9992036776514468,0.9831186355805017,5,0.75,0.5,5,True,True,True,3.8544089702990254,3.010088228799191,-0.002763637239731498,0.9992036776514468,0.055336320886964205,0.002763637239731498,4.770621390551068,3.029686289059537,-0.08846748261853914,0.9874488385974809,0.9710752594693245,0.08846748261853898,2.841416893658341,3.0191505345913736,-0.140292637549563,0.9857200782949986,0.9587743815615641,0.140292637549563,4.2831520181357225,2.935745040994035,0.5418465513705284,0.9806970295073221,0.4874059626076398,0.5418465513705284,3.648477831088139,2.9302016197714487,-0.6179951296488131,0.9784638709114681,0.16682560221465986,0.6179951296488131,True,True,exact_correct,0.0005192057291666673,0.015159418402777717,0.07063153896813788,0.002763637239731498,0.0015993923611111037,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,0.0005192057291666673,True,ambiguous_correct,0.010712348090277758,True,ambiguous_correct,0.010522460937499976,False,true_failure,0.02524793836805543,False,true_failure,0.029239908854166538,True,True,exact_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,3,3.8,3.0,0.0,3.838019076721599,3.010180441131157,-0.008587555845951642,0.9995345112026682,0.03935850068775222,0.008587555845951833,True,0.0004920789930555561,0.00040416760974089594,0.00046570557806115804,0.00034445529513888926,0.00012125028292226878,12.558022582990816,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995345112026682,0.9830925833178243,5,0.75,0.5,5,True,True,True,3.838019076721599,3.010180441131157,-0.008587555845951642,0.9995345112026682,0.03935850068775222,0.008587555845951833,4.591303121429043,3.1607553954803946,0.07038438147944026,0.9864967604888996,0.8074669820862057,0.07038438147944026,3.117892313857127,2.6925235554734925,0.12344137724464677,0.9846442524804666,0.7482062947034371,0.12344137724464677,4.440959642097027,2.726012087415235,-0.6269428280036715,0.9780931270705439,0.6970643005058476,0.6269428280036715,3.6545615203266273,2.24886933554719,-0.4351335831084717,0.9758813271035076,0.7650814508606399,0.4351335831084717,True,True,exact_correct,0.0004920789930555561,0.015159418402777717,0.05988551756650851,0.008587555845951833,0.0015993923611111037,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,0.0004920789930555561,True,ambiguous_correct,0.011887478298611087,True,ambiguous_correct,0.01353407118055552,False,true_failure,0.02526150173611101,False,true_failure,0.025506184895833256,True,True,exact_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,4,3.8,3.0,0.0,3.84516946153457,2.969388686494211,0.014761482999224057,0.9990464121081664,0.0545649408491634,0.014761482999224196,True,0.0006152343749999985,0.001746113423849063,0.0009544980896547177,0.0004306640624999989,0.0005238340271547188,12.549614292016486,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9990464121081664,0.983675593182041,5,0.75,0.5,5,True,True,True,3.84516946153457,2.969388686494211,0.014761482999224057,0.9990464121081664,0.0545649408491634,0.014761482999224196,3.0987234410163573,2.8540658775181313,0.056041407312505065,0.9868029701860213,0.7162999234151092,0.056041407312505065,4.25129521595282,2.8353800094631416,0.5273132784960519,0.98127801730311,0.48038225740160084,0.5273132784960519,3.8894759023331806,2.465983512011495,-0.5040988996147338,0.9783366654946707,0.5414605678550508,0.5040988996147338,4.689469948676886,3.0267309873705077,-0.5414638705443542,0.9748569549371218,0.8898715274044143,0.5414638705443542,True,True,exact_correct,0.0006152343749999985,0.015159418402777717,0.04577477729556748,0.014761482999224196,0.0014089626736111076,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,0.0006152343749999985,True,ambiguous_correct,0.011807183159722198,False,true_failure,0.024034288194444337,False,true_failure,0.02736979166666657,False,true_failure,0.02889756944444432,True,True,exact_correct;ambiguous_correct;true_failure;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,5,3.8,3.0,0.0,3.796920952272515,3.00278511422765,-0.009015736735766534,0.999955279861974,0.004151794331272452,0.009015736735766389,True,9.765624999999978e-06,0.0001262873350210148,4.4722138006304426e-05,6.835937499999984e-06,3.788620050630444e-05,12.875739541981602,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.999955279861974,0.9835983898121249,5,0.75,0.5,5,True,True,True,3.796920952272515,3.00278511422765,-0.009015736735766534,0.999955279861974,0.004151794331272452,0.009015736735766389,4.6312645585196455,3.0230733050065606,0.05478028420799541,0.9877040699154878,0.8315847182667483,0.05478028420799541,2.9836822093477005,3.0042085656049657,0.0031282689785018573,0.9857340338140959,0.8163286393113393,0.0031282689785019357,4.137680714513843,2.7566658907986934,-0.5131178810883106,0.9806032170644928,0.4162207991623835,0.5131178810883106,3.247786672258527,3.0981576154074815,-0.6588096157191439,0.9772489921366838,0.5608693937074781,0.6588096157191439,True,True,exact_correct,9.765624999999978e-06,0.015159418402777717,0.0532191131174066,0.009015736735766389,0.0014089626736111076,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,9.765624999999978e-06,True,ambiguous_correct,0.011119249131944422,True,ambiguous_correct,0.011203884548611091,False,true_failure,0.02594997829861101,False,true_failure,0.026906467013888755,True,True,exact_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,6,3.8,3.0,0.0,3.810219502114878,3.044615905582663,-0.013987716408598378,0.999192002412273,0.04577135845085981,0.013987716408598416,True,0.0004313151041666672,0.0016891013428273194,0.0008086509757648628,0.000301920572916667,0.0005067304028481958,12.555417083000066,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.999192002412273,0.9832719900026393,5,0.75,0.5,5,True,True,True,3.810219502114878,3.044615905582663,-0.013987716408598378,0.999192002412273,0.04577135845085981,0.013987716408598416,4.825675926456044,3.228029152378531,0.06947026299197745,0.9838275069972789,1.0507180404113823,0.06947026299197745,2.7706126598897853,2.786029742739464,0.1271493852562222,0.9821687398808543,1.0513903019199493,0.1271493852562222,4.288486272002995,2.897255896036808,-0.5697256801300132,0.9817766117447153,0.499174507396545,0.5697256801300132,4.207149794224002,2.7611147911853102,0.5237833893801014,0.9799956129048873,0.47205624445301597,0.5237833893801014,True,True,exact_correct,0.0004313151041666672,0.015159418402777717,0.0160275835930731,0.013987716408598416,0.0015993923611111037,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,exact_correct,0.0004313151041666672,True,ambiguous_correct,0.013439127604166634,True,ambiguous_correct,0.014788411458333296,False,true_failure,0.023903537326388787,False,true_failure,0.02529025607638878,True,True,exact_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
experiment_5_symmetry_analysis,default,corridor_2,perception_aware,2,7,3.8,3.0,0.0,4.3076894247327076,2.8975197925019653,3.1414897906618666,0.99713159949326,0.5179292856310289,3.1414897906618666,False,0.0017154947916666653,0.005586018474436567,0.0028766518964976357,0.0012008463541666656,0.0016758055423309701,12.742185916984454,100,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.99713159949326,0.9835198248185774,5,0.75,0.5,5,False,False,False,4.3076894247327076,2.8975197925019653,3.1414897906618666,0.99713159949326,0.5179292856310289,3.1414897906618666,3.5381732780137187,2.9004367723330327,-3.0682922159893278,0.9898372373353642,0.28011795488605457,3.0682922159893278,5.156380501549822,3.1215039058047496,-3.0450279702776495,0.9833678461200918,1.3618117579571545,3.0450279702776495,4.22038030942542,2.9396773399589953,2.589433167221893,0.980692528097892,0.4246862699299739,2.589433167221893,4.536250182429195,3.6879937364061104,2.6521078548269568,0.9769646436103534,1.0076704384177715,2.6521078548269568,False,True,ambiguous_correct,0.0017154947916666653,0.015159418402777717,0.08361680293885347,0.00010286292792649476,0.002467447916666664,60024,601,1.0,0.0014089626736111076,0.04471489800347206,True,ambiguous_correct,0.0017154947916666653,True,ambiguous_correct,0.011106228298611092,True,ambiguous_correct,0.012624240451388855,False,true_failure,0.025258789062499898,False,true_failure,0.0261273871527777,False,True,ambiguous_correct;ambiguous_correct;ambiguous_correct;true_failure;true_failure
